base_error,width,power,trial,reson_factor,eff_error,mem_stab,cycle_score,T_int,I,success,fail_reason
0.06,0.05,4.0,4157,0.02356361428882297,0.06599998066985278,0.8658952466700198,1.5846494824651676,0.3727717643888441,3.462346834164048,0,Genetic
0.06,0.05,4.0,4158,4.4378903307808685e-08,0.066,0.8186420338210474,1.4951457919349411,0.3752740793051932,3.199552516839693,0,Genetic
0.06,0.05,4.0,4159,0.36356605381145957,0.06490452909826486,0.8688703904103433,1.585724477175354,0.3929606680534823,3.293298578677741,0,Genetic
0.06,0.05,4.0,4160,0.0011177989448320584,0.06599999999990211,0.8278354479547428,1.5077152843110246,0.3605666777856105,3.368486867429894,0,Genetic
0.06,0.05,4.0,4161,0.004704107426811014,0.06599999996929731,0.8594312418090092,1.5788712796433562,0.39196915173208385,3.2809028587974858,0,Genetic
0.06,0.05,4.0,4162,0.15712303837392366,0.06596178560259411,0.9009530839947071,1.6268496069725313,0.3777392701483623,3.53736883130221,0,Genetic
0.06,0.05,4.0,4163,0.00013868176696332302,0.06599999999999998,0.8792311100901216,1.6044350067728046,0.36972400352414725,3.558952704000556,0,Genetic
0.06,0.05,4.0,4164,8.778427675610867e-13,0.066,0.8623407909441217,1.562878139291564,0.38059969237722835,3.340666342321758,0,Genetic
0.06,0.05,4.0,4165,0.19904751933430623,0.06590157744866194,0.8864042758653052,1.6152450776522795,0.382670405801386,3.4663993025463773,0,Genetic
0.06,0.05,4.0,4166,0.4473445424135256,0.06348906127780056,0.8891993864422646,1.6197031565862392,0.38554437040772543,3.434497038108132,0,Genetic
0.06,0.05,4.0,4167,0.9803476964252017,0.0080853986060657,0.8432703158891094,1.5268964864725743,0.38306732354809875,3.223677783883603,1,None
0.06,0.05,4.0,4168,0.0561091156200404,0.06599937855709388,0.8360716516160677,1.5151515674223979,0.3743869832270123,3.2702302031093646,0,Genetic
0.06,0.05,4.0,4169,0.03749789883000737,0.06599987603608806,0.8609938352927428,1.5691883114472869,0.3749302767246909,3.3977231663478,0,Genetic
0.06,0.05,4.0,4170,0.9254969094335053,0.01999898311913242,0.8906187386012404,1.6140944773676607,0.3880574316354318,3.4147288256709856,1,None
0.06,0.05,4.0,4171,9.102904946795319e-08,0.066,0.8799848524204381,1.6108829019798305,0.39184582834344966,3.3702727295675716,0,Genetic
0.06,0.05,4.0,4172,0.017556957099396156,0.06599999404249339,0.8657310363388921,1.5889367504032648,0.3680958603300981,3.516942916533449,0,Genetic
0.06,0.05,4.0,4173,0.4220834023923144,0.06400996534382582,0.7885260240725664,1.4280730219969544,0.3802518725632211,2.9924446704205185,0,Genetic
0.06,0.05,4.0,4174,2.942901639443876e-09,0.066,0.8495722458556315,1.5294046190923876,0.3813445812762254,3.2474199961184183,0,Genetic
0.06,0.05,4.0,4175,0.00017434199264186422,0.06599999999999995,0.8879235345552295,1.645778795889463,0.3997724431945263,3.383193336293742,0,Genetic
0.06,0.05,4.0,4176,4.004819313658041e-09,0.066,0.8255587152393394,1.5132147736864372,0.37575594460758827,3.2501820332927536,0,Genetic
0.06,0.05,4.0,4177,6.576434257858315e-09,0.066,0.8350108262779954,1.5061680580769565,0.3851791705214834,3.158516073596516,0,Genetic
0.06,0.05,4.0,4178,0.06750570783196695,0.06599869794442163,0.8591045110525172,1.5624381006354355,0.3856008906017528,3.3002157115813984,0,Genetic
0.06,0.05,4.0,4179,0.5820429051505867,0.058804059896095405,0.8667869536806406,1.5837712121806258,0.3828582312491815,3.3784134714604335,0,Genetic
0.06,0.05,4.0,4180,0.12722727392593144,0.06598357185876932,0.832767559333951,1.4987412015712582,0.39760865952892954,3.0329797794024445,0,Genetic
0.06,0.05,4.0,4181,7.299863418613264e-11,0.066,0.840538526294855,1.5275058842516525,0.37616867110327246,3.281691642345033,0,Genetic
0.06,0.05,4.0,4182,0.0015758331397398367,0.06599999999961337,0.8836789805543362,1.6035862802046341,0.3659549108705791,3.5880150029750264,0,Genetic
0.06,0.05,4.0,4183,5.042739585083974e-05,0.066,0.900477026640337,1.6604742660239233,0.38702518662586033,3.5273694482166675,0,Genetic
0.06,0.05,4.0,4184,0.2629582267137768,0.06570021176148641,0.9034855588850697,1.650737476211758,0.392905203244255,3.4593021611655788,0,Genetic
0.06,0.05,4.0,4185,0.9681849492227035,0.010906438353979017,0.9066257507160647,1.6504352800374829,0.3860277352474046,3.521765781496539,1,None
0.06,0.05,4.0,4186,0.009909702314897632,0.06599999939534176,0.8376531599220991,1.5266663238334088,0.36945145939625806,3.348929452573398,0,Genetic
0.06,0.05,4.0,4187,0.9494543150835747,0.015047695500590616,0.8454864272997826,1.536155978485901,0.38747268142048696,3.206666382544705,1,None
0.06,0.05,4.0,4188,7.413430694635333e-07,0.066,0.8505387734650617,1.566405518006368,0.3746776709744794,3.4002608195979276,0,Genetic
0.06,0.05,4.0,4189,0.5220544136406577,0.061342738454261816,0.863905314083266,1.5747436827837646,0.38951384740449096,3.294501405777994,0,Genetic
0.06,0.05,4.0,4190,6.16857674466721e-11,0.066,0.8484336824537339,1.5317227250538117,0.3854351912369125,3.2230888559435473,0,Genetic
0.06,0.05,4.0,4191,0.13978192763078376,0.06597606289406988,0.8691300308036606,1.599742709703592,0.37868668415899853,3.455297853148325,0,Genetic
0.06,0.05,4.0,4192,0.0016972444021466338,0.06599999999947971,0.839578819848228,1.5218118524360795,0.3872479222273158,3.180427531670725,0,Genetic
0.06,0.05,4.0,4193,0.27771903158851974,0.0656270160794827,0.828260159170805,1.50750749391475,0.3885670956876509,3.1251429615818083,0,Genetic
0.06,0.05,4.0,4194,1.3202868286306816e-07,0.066,0.807019323210544,1.491061729741395,0.38017485498356174,3.161394994188586,0,Genetic
0.06,0.05,4.0,4195,2.182291519455413e-05,0.066,0.8438156113767056,1.531342404886914,0.3907052647954944,3.179772355256167,0,Genetic
0.06,0.05,4.0,4196,1.6736611088324128e-10,0.066,0.8289763662877607,1.5128251163550404,0.37530366254835795,3.2577839816384904,0,Genetic
0.06,0.05,4.0,4197,2.103026545200447e-07,0.066,0.8373295211093975,1.5174148459172496,0.39021609755441283,3.146151607956286,0,Genetic
0.06,0.05,4.0,4198,5.600509513740721e-09,0.066,0.8950751770098127,1.6286822019577836,0.3804270684540601,3.5075897386208568,0,Genetic
0.06,0.05,4.0,4199,2.986595323881876e-05,0.066,0.8708913790080338,1.6003440261724915,0.37449969858426435,3.4937330584233526,0,Genetic
0.06,0.05,4.0,4200,3.071987328155508e-07,0.066,0.8866906345063135,1.6082173788974359,0.3867644096912904,3.4051319200022756,0,Genetic
0.06,0.05,4.0,4201,0.027876319541107055,0.0659999621375008,0.943655967820251,1.7098676275374292,0.38165197916154336,3.717044681092089,0,Genetic
0.06,0.05,4.0,4202,0.9992050691043587,0.003499131068114414,0.8561568512764942,1.5647023492990961,0.38175227774493675,3.3263683958519352,1,None
0.06,0.05,4.0,4203,2.0120861316709524e-15,0.066,0.8422134211971773,1.544843817806904,0.40739477096577487,3.0758983365881924,0,Genetic
0.06,0.05,4.0,4204,4.951941074453648e-05,0.066,0.8659291024389117,1.5790871757647933,0.38422781857781596,3.354551408912225,0,Genetic
0.06,0.05,4.0,4205,1.0752991647981253e-06,0.066,0.8715630544519107,1.5868999087212785,0.38181704590051396,3.389542021787948,0,Genetic
0.06,0.05,4.0,4206,8.803410682427178e-09,0.066,0.8670258261638947,1.570216372636391,0.37099329117514396,3.447999752661584,0,Genetic
0.06,0.05,4.0,4207,1.3746124984806738e-05,0.066,0.8859950593254411,1.592106217177907,0.3712351526034442,3.50995277883421,0,Genetic
0.06,0.05,4.0,4208,0.0018810939034133313,0.06599999999921494,0.906340482926397,1.6500655763451293,0.38129132886153244,3.568525034559314,0,Genetic
0.06,0.05,4.0,4209,4.670830826572845e-13,0.066,0.8857563569544491,1.6233934357262196,0.38121052683280526,3.5007737156832643,0,Genetic
0.06,0.05,4.0,4210,0.037071300278366186,0.06599988158170121,0.8455408498505494,1.548139032051377,0.3844070548756069,3.2615982572207036,0,Genetic
0.06,0.05,4.0,4211,0.45387580644564945,0.06333917890405538,0.8575475104768726,1.5647206071393842,0.37371502036803916,3.4086210516262563,0,Genetic
0.06,0.05,4.0,4212,0.9914028099814434,0.005428528708063215,0.8336969708111291,1.5262113929458923,0.383149577841248,3.2175350912898324,1,None
0.06,0.05,4.0,4213,0.07787064906095953,0.06599769451277937,0.8268611268170261,1.509288646804977,0.3772546960907388,3.2381591847401303,0,Genetic
0.06,0.05,4.0,4214,0.8150566157212027,0.03832939540958549,0.8613740967540835,1.5840207351008684,0.38327604906955104,3.3770637397419834,1,None
0.06,0.05,4.0,4215,6.3862249877551724e-09,0.066,0.8149912257006326,1.4858186040905152,0.37554589617880046,3.183595723406327,0,Genetic
0.06,0.05,4.0,4216,0.0012270160518958178,0.06599999999985788,0.8748889024075003,1.563125423166311,0.3849343016390494,3.308719127871324,0,Genetic
0.06,0.05,4.0,4217,2.0708042569966987e-10,0.066,0.8700519500673825,1.5814813506637353,0.37507978013914034,3.437631739831285,0,Genetic
0.06,0.05,4.0,4218,3.972683614035362e-10,0.066,0.7771934940237254,1.4423908440228002,0.3964516262700902,2.8929534588135475,0,Genetic
0.06,0.05,4.0,4219,0.9915193288610009,0.005400047996780753,0.9121318805238794,1.6355907582214253,0.3932991128716598,3.423236476018731,1,None
0.06,0.05,4.0,4220,0.5151458681553506,0.06158441322324021,0.9128811320319861,1.671624210186035,0.3878639893378018,3.5571605122832204,0,Genetic
0.06,0.05,4.0,4221,1.2100629219486868e-09,0.066,0.8563857539384612,1.5572024662186907,0.38652831869168675,3.2755951174075086,0,Genetic
0.06,0.05,4.0,4222,0.00015072133243897498,0.06599999999999998,0.8611713164379341,1.5727192209672232,0.385011074589002,3.319415527230027,0,Genetic
0.06,0.05,4.0,4223,3.957082211714889e-06,0.066,0.8569487630578599,1.5634148186044294,0.3812478597880197,3.3351787928250802,0,Genetic
0.06,0.05,4.0,4224,3.2583924128346034e-05,0.066,0.887035134072427,1.613832869800645,0.38183547255828687,3.459767902971168,0,Genetic
0.06,0.05,4.0,4225,2.1545142407117784e-10,0.066,0.8791029659321337,1.6226161593819863,0.3750380240742847,3.5303117548830922,0,Genetic
0.06,0.05,4.0,4226,0.39768776395703825,0.06443167358891183,0.8778976987896969,1.5762404830757073,0.3914792957057388,3.2876040164007847,0,Genetic
0.06,0.05,4.0,4227,0.0001344398399786236,0.06599999999999998,0.8996459521055957,1.6258055099397597,0.38486772688735815,3.4628070742441164,0,Genetic
0.06,0.05,4.0,4228,0.8992312878803357,0.025002896133414342,0.8298079235806612,1.5304511541055905,0.376975539176895,3.282074530906301,1,None
0.06,0.05,4.0,4229,1.0672029188845495e-08,0.066,0.892710052719943,1.6352134221782038,0.37077536245672527,3.637626833101778,0,Genetic
0.06,0.05,4.0,4230,0.005199876325432511,0.06599999995416053,0.908020422969162,1.662650695947917,0.37965755812056595,3.606201412043417,0,Genetic
0.06,0.05,4.0,4231,0.8205764158844709,0.03757217299018352,0.8210863679139734,1.5077440186391478,0.3735687240709973,3.2587829091720995,1,None
0.06,0.05,4.0,4232,0.7198616641639459,0.04916303825677197,0.7679319721255224,1.415431235456286,0.3794197605023751,2.964742043202642,1,None
0.06,0.05,4.0,4233,6.347615592061647e-09,0.066,0.8511563035455347,1.563320720672001,0.3713615841797451,3.424953831162674,0,Genetic
0.06,0.05,4.0,4234,7.93548119831968e-05,0.066,0.8291560911657059,1.5052741680238277,0.37444756516619043,3.2466401462404626,0,Genetic
0.06,0.05,4.0,4235,0.6791835652123935,0.052658145064778936,0.907555888433381,1.6194820586389496,0.38333583705922164,3.469985238475817,0,Genetic
0.06,0.05,4.0,4236,0.7331447416821648,0.04788549641580878,0.8052606320954555,1.4610500190381008,0.3736040326530687,3.13981172814137,1,None
0.06,0.05,4.0,4237,0.008665876609635805,0.0659999996463957,0.8248740332729971,1.5032653181398044,0.39019492859902266,3.111531001186081,0,Genetic
0.06,0.05,4.0,4238,0.9179249531513977,0.02148603859936791,0.908283074350447,1.659354604149076,0.38301395209293243,3.5739776075000793,1,None
0.06,0.05,4.0,4239,6.411030123320365e-16,0.066,0.8434101381735036,1.5312239444510563,0.3964082432814562,3.1273862451915173,0,Genetic
0.06,0.05,4.0,4240,0.20226812032354957,0.06589505124397735,0.8526426705265899,1.5628802150214267,0.37863906462378843,3.353988076744571,0,Genetic
0.06,0.05,4.0,4241,8.962958441695175e-07,0.066,0.893167795597738,1.6163284222337886,0.3794888975548569,3.491690261109305,0,Genetic
0.06,0.05,4.0,4242,5.205405279553532e-09,0.066,0.8491034054853144,1.5593938658808442,0.37158377597153386,3.4026008487408386,0,Genetic
0.06,0.05,4.0,4243,0.10336041241968351,0.06599284376695631,0.9051649307567539,1.6719791637987755,0.3776893139126744,3.6454903306717705,0,Genetic
0.06,0.05,4.0,4244,0.005590888665117984,0.06599999993873804,0.897878399978786,1.6408206514674284,0.3703222291449071,3.6346484975772824,0,Genetic
0.06,0.05,4.0,4245,0.10885571166321018,0.06599119615421475,0.8858376623007345,1.6197272860711727,0.38259366041404097,3.47054042417993,0,Genetic
0.06,0.05,4.0,4246,0.0007498347242972968,0.06599999999998019,0.8312577175127935,1.5029878490888444,0.380432598376337,3.1973250425712076,0,Genetic
0.06,0.05,4.0,4247,1.896681952718879e-09,0.066,0.8431119034447874,1.5512906920384495,0.3815466722837759,3.303207553527441,0,Genetic
0.06,0.05,4.0,4248,8.620275080485527e-11,0.066,0.8330649564981466,1.525847592282979,0.37599627313591644,3.2830457512709286,0,Genetic
0.06,0.05,4.0,4249,0.5418343214523752,0.060595772970253065,0.8809009067216069,1.5919185174981774,0.39304325072629837,3.3063322027494246,0,Genetic
0.06,0.05,4.0,4250,0.803620240752587,0.039850041262578045,0.8559169136476079,1.551476049303871,0.39276959285679414,3.2016586148045474,1,None
0.06,0.05,4.0,4251,0.27892166655292133,0.0656205133113812,0.8259228885714737,1.5139528353687624,0.3778181034601788,3.2299818214557248,0,Genetic
0.06,0.05,4.0,4252,0.006699707182800412,0.06599999987367457,0.8284002915566483,1.519691819673138,0.3889675811552413,3.149513078177386,0,Genetic
0.06,0.05,4.0,4253,7.612144434915911e-11,0.066,0.8674796554385874,1.5728065113431924,0.3761252788433447,3.408008138903144,0,Genetic
0.06,0.05,4.0,4254,9.061170654689631e-05,0.06599999999999999,0.880673313786729,1.593741142642189,0.38024487868454754,3.4281327906685073,0,Genetic
0.06,0.05,4.0,4255,0.39684607051316473,0.06444490874796505,0.8780695654819269,1.5942225433513544,0.3778758036875106,3.4503265063572286,0,Genetic
0.06,0.05,4.0,4256,0.0025546139512049614,0.06599999999732965,0.8861673681890319,1.6323021400307252,0.3798279110374575,3.518780570043332,0,Genetic
0.06,0.05,4.0,4257,0.7589614397686261,0.04519602196393345,0.8871997493012622,1.6086600028993412,0.3721792441287277,3.5404281945772706,1,None
0.06,0.05,4.0,4258,0.022605960111729054,0.06599998362582722,0.8991744383221959,1.627722548424314,0.3788737465010785,3.51906981834832,0,Genetic
0.06,0.05,4.0,4259,0.005703811919325042,0.06599999993363664,0.8810561480973989,1.5926024783760955,0.37417899482086275,3.485122056287586,0,Genetic
0.06,0.05,4.0,4260,4.0951924715717625e-09,0.066,0.8223540927002427,1.5041125588828042,0.3865772377257141,3.1303467238641076,0,Genetic
0.06,0.05,4.0,4261,0.0013977666893630997,0.06599999999976067,0.9131558126133356,1.6568403956667461,0.3773281527359597,3.622652465962667,0,Genetic
0.06,0.05,4.0,4262,4.1705167602594613e-17,0.066,0.857348995528705,1.5420770334081453,0.39076444488306117,3.216109166855265,0,Genetic
0.06,0.05,4.0,4263,0.5146813239735049,0.061600319104047035,0.9183432900647943,1.6700809053382555,0.3736903188497165,3.6857036318021237,0,Genetic
0.06,0.05,4.0,4264,0.1803860188887473,0.06593361361258025,0.8999221337478424,1.6525571181040863,0.3955299084071198,3.444294153987731,0,Genetic
0.06,0.05,4.0,4265,0.8246945065989559,0.036997198678387515,0.8202816160048598,1.5253808205556545,0.3779834632060108,3.2694469366778427,1,None
0.06,0.05,4.0,4266,3.340019507386637e-10,0.066,0.8576173882155,1.5651076146028176,0.3850846709958798,3.3082123026993924,0,Genetic
0.06,0.05,4.0,4267,0.04658744150990161,0.06599970464591434,0.8563376674645058,1.5505631688253463,0.36986816903130504,3.4016792225430383,0,Genetic
0.06,0.05,4.0,4268,0.0029704957681084107,0.06599999999511817,0.8236809161592753,1.53307558417048,0.3822615569883753,3.2491012419745378,0,Genetic
0.06,0.05,4.0,4269,0.9240075535680243,0.0202943776551706,0.8502624173630849,1.542878252487474,0.3838312050211011,3.2658989648792445,1,None
0.06,0.05,4.0,4270,0.004139425727053348,0.0659999999815911,0.853555603780016,1.5477514001322183,0.38731376409564733,3.2449767541497985,0,Genetic
0.06,0.05,4.0,4271,0.1893955176920485,0.06591932363405359,0.8536632882597798,1.5389722527427867,0.3740163815913277,3.3435905456473964,0,Genetic
0.06,0.05,4.0,4272,0.6817511678739592,0.052455246580652176,0.8356930347922096,1.5096109958367354,0.38289924773273637,3.1751033529217256,0,Genetic
0.06,0.05,4.0,4273,0.858094123754445,0.03200561000084884,0.8608833483797687,1.5687530686577413,0.3832545679812989,3.3328246920236793,1,None
0.06,0.05,4.0,4274,0.8034634820278516,0.03987043913063507,0.8953283085129167,1.6144466089175753,0.3872300538463736,3.4181811299915448,1,None
0.06,0.05,4.0,4275,5.996993957082947e-05,0.066,0.8277621862546969,1.5311986766728627,0.4022314687966753,3.07772766250625,0,Genetic
0.06,0.05,4.0,4276,0.0828870488854945,0.06599704052790115,0.8480851448323367,1.542661900887429,0.3757468727141939,3.328005586103807,0,Genetic
0.06,0.05,4.0,4277,0.8701365092451068,0.030056769696016093,0.8394535029042514,1.519439378114228,0.383686604143037,3.1928529110268684,1,None
0.06,0.05,4.0,4278,0.008994907388490575,0.0659999995895556,0.9001397586693616,1.6274541134733793,0.37593089750471725,3.5620067806236877,0,Genetic
0.06,0.05,4.0,4279,0.007632744732763873,0.06599999978719075,0.873333064426782,1.5736883151742282,0.38421795515820634,3.3470131645049577,0,Genetic
0.06,0.05,4.0,4280,0.3835894035466637,0.06464251841494047,0.9284683192573002,1.703467912102403,0.39369667032124245,3.5947566973972185,0,Genetic
0.06,0.05,4.0,4281,0.0002986486152123663,0.0659999999999995,0.8447877629491694,1.5567351253707546,0.3743723605923933,3.377445415986095,0,Genetic
0.06,0.05,4.0,4282,9.999521568887704e-15,0.066,0.8729067774299153,1.6196919126071505,0.38556664532103846,3.436714022603736,0,Genetic
0.06,0.05,4.0,4283,0.14497988009108956,0.06597229880619568,0.8440922276673368,1.5496112108404163,0.39577256152947216,3.178799672707572,0,Genetic
0.06,0.05,4.0,4284,0.87383288172787,0.02944211415748296,0.8870425842089273,1.6156694829411269,0.3785395107207962,3.4983722476923127,1,None
0.06,0.05,4.0,4285,1.8618528122253063e-14,0.066,0.8191188040860002,1.5235954204553916,0.3860560615055111,3.187921451730957,0,Genetic
0.06,0.05,4.0,4286,0.04802080323142711,0.0659996665849333,0.8855593803836581,1.610341305291246,0.39668215381046795,3.3198834625369282,0,Genetic
0.06,0.05,4.0,4287,1.4408617316536539e-08,0.066,0.8968015951395086,1.6165058307443865,0.38162773383561044,3.474865372555802,0,Genetic
0.06,0.05,4.0,4288,1.633331984975578e-08,0.066,0.8853519149342658,1.631245398072458,0.37029035860015325,3.6247659128899787,0,Genetic
0.06,0.05,4.0,4289,0.052286227169271435,0.06599953138437765,0.8937089763629855,1.6189727720918936,0.3825134526480476,3.4844614739366344,0,Genetic
0.06,0.05,4.0,4290,0.003396985027454453,0.06599999999165085,0.8704940791069039,1.5825211337097618,0.3914415840480233,3.2934885583607256,0,Genetic
0.06,0.05,4.0,4291,0.3579351701104236,0.06497083493664553,0.8869657750514133,1.6015812288941935,0.380251592870784,3.4412276251841196,0,Genetic
0.06,0.05,4.0,4292,5.0902005579118045e-09,0.066,0.8509963978035411,1.5455497582977775,0.3910726281801732,3.2073974481757945,0,Genetic
0.06,0.05,4.0,4293,0.12861925823516535,0.06598284101702626,0.7967627124078702,1.4668376567691657,0.37869677602183455,3.0915315096317095,0,Genetic
0.06,0.05,4.0,4294,0.416018783316043,0.0641218974645982,0.8326661316309008,1.5031208033095653,0.3812799252230418,3.181128814789213,0,Genetic
0.06,0.05,4.0,4295,0.002645708838975612,0.0659999999969279,0.9018458048460378,1.6269314884666368,0.3798279346483226,3.506483251970129,0,Genetic
0.06,0.05,4.0,4296,9.404774274733354e-09,0.066,0.8127045054317015,1.482914353994443,0.3709185783100137,3.2073746859058003,0,Genetic
0.06,0.05,4.0,4297,0.039467848400448764,0.06599984786072362,0.8408703253103036,1.5252817100088012,0.3791455700530178,3.2566478712987443,0,Genetic
0.06,0.05,4.0,4298,0.18133308999362022,0.06593220841476591,0.8407790091042259,1.5369964769942999,0.39431412897640733,3.1591826549132573,0,Genetic
0.06,0.05,4.0,4299,0.5532038763872844,0.06012769777040587,0.868763448292726,1.561058374068329,0.3736750710651719,3.3934555822622188,0,Genetic
0.06,0.05,4.0,4300,1.9716491700205245e-10,0.066,0.9055480723329223,1.642081574572786,0.3751314429914611,3.6006243304871477,0,Genetic
0.06,0.05,4.0,4301,7.167378371904141e-13,0.066,0.8330571665522046,1.5135479730494892,0.3807965182821427,3.203980676897548,0,Genetic
0.06,0.05,4.0,4302,0.0011681709595324184,0.06599999999988324,0.7951753959114799,1.4341828280045728,0.38512546725461594,2.977379404642634,0,Genetic
0.06,0.05,4.0,4303,0.9845364817615142,0.007089217064790189,0.8332407523678014,1.53771970414087,0.3793710749778762,3.286637717854891,1,None
0.06,0.05,4.0,4304,0.9993933792465634,0.003452002103575985,0.9322021962960649,1.7052117633505899,0.37821357422352353,3.7549424903616124,1,None
0.06,0.05,4.0,4305,1.147929016536081e-07,0.066,0.8736573427655516,1.6028646312138195,0.38671956720041023,3.3910965149675354,0,Genetic
0.06,0.05,4.0,4306,4.4056811388112374e-08,0.066,0.8547257936475697,1.5555422671538874,0.3918130276121797,3.2379353181512625,0,Genetic
0.06,0.05,4.0,4307,0.0867176875297323,0.06599645433015756,0.8345259463523702,1.5117865098595034,0.3682410497901647,3.3197395964705025,0,Genetic
0.06,0.05,4.0,4308,0.01053717430281586,0.06599999922702723,0.861231053210169,1.5420741874833863,0.3873888351619218,3.2269108870993977,0,Genetic
0.06,0.05,4.0,4309,3.902540169577543e-05,0.066,0.8865117442706987,1.597877867536674,0.3920874932615665,3.3188047203963693,0,Genetic
0.06,0.05,4.0,4310,0.0006789491131893271,0.06599999999998668,0.8722570354949601,1.5979479141049875,0.3923342733242118,3.331324548289819,0,Genetic
0.06,0.05,4.0,4311,1.732399891904418e-07,0.066,0.8519003090992227,1.5564824021470467,0.3808019829290406,3.3227400640898104,0,Genetic
0.06,0.05,4.0,4312,0.7981187945553895,0.040558794111584924,0.8451965427196063,1.5728406523480045,0.38294988660380347,3.348620534874668,1,None
0.06,0.05,4.0,4313,0.709537478258943,0.050108353299114346,0.8910079046490778,1.6184220529380413,0.37800439271618386,3.511852705255678,0,Genetic
0.06,0.05,4.0,4314,2.1133835577848235e-08,0.066,0.8314577261722091,1.5175044592385585,0.38164355370787845,3.205061227143938,0,Genetic
0.06,0.05,4.0,4315,0.043451349533530956,0.06599977649840905,0.9202052840645747,1.664009537049584,0.3852183061626198,3.563482659225703,0,Genetic
0.06,0.05,4.0,4316,2.5420404343572063e-05,0.066,0.8384031208360435,1.5316145541059776,0.3720813650101164,3.3319813880537743,0,Genetic
0.06,0.05,4.0,4317,1.57651888375407e-05,0.066,0.8712600944155448,1.6214775972337987,0.3711672777207483,3.573147137527992,0,Genetic
0.06,0.05,4.0,4318,0.19330352983772317,0.06591245594095282,0.8272350156580308,1.4687008576835876,0.3835684490455422,3.0815313294173183,0,Genetic
0.06,0.05,4.0,4319,5.856537520017559e-11,0.066,0.8632286075213056,1.5751291210934852,0.3763963982715695,3.4119211430955647,0,Genetic
0.06,0.05,4.0,4320,4.118800615070946e-06,0.066,0.9036796508848328,1.636987626874148,0.38488969564105163,3.4900374726261902,0,Genetic
0.06,0.05,4.0,4321,0.9970170622559041,0.004044780041376665,0.9064226196822823,1.6651399296302503,0.3734359907576363,3.680139527488406,1,None
0.06,0.05,4.0,4322,1.9170021278121198e-07,0.066,0.8873586425626475,1.613272110701549,0.36738971121613867,3.5901236905711253,0,Genetic
0.06,0.05,4.0,4323,7.240413288807824e-13,0.066,0.8808290853601397,1.635086368615597,0.3807866886837089,3.532295505470495,0,Genetic
0.06,0.05,4.0,4324,0.4495423469784658,0.06343935145089445,0.9013730825147721,1.642419546714256,0.390992403426829,3.466700874738977,0,Genetic
0.06,0.05,4.0,4325,5.451623169156729e-06,0.066,0.8559175661797157,1.562481107575411,0.3999792096580009,3.1872043759660897,0,Genetic
0.06,0.05,4.0,4326,1.026440909432814e-08,0.066,0.9250648971772683,1.6898055086308337,0.3850543905191596,3.6430581630967205,0,Genetic
0.06,0.05,4.0,4327,0.0004481343601931525,0.06599999999999748,0.8468479013297805,1.5510258569211754,0.38214243551676863,3.2960491189379364,0,Genetic
0.06,0.05,4.0,4328,0.11530700392177716,0.06598891615887449,0.8340926306952784,1.5347178640986965,0.39278904906834616,3.1657266190967803,0,Genetic
0.06,0.05,4.0,4329,0.9168931661381982,0.021685843805706442,0.849481535377129,1.5635769542894657,0.3904981917490678,3.2585515370462397,1,None
0.06,0.05,4.0,4330,0.954724523419625,0.013906941871971194,0.8928743342063982,1.6139929551599221,0.369828867688299,3.5719890057853587,1,None
0.06,0.05,4.0,4331,0.021972522030028585,0.06599998538539187,0.8016081777953183,1.453375142543865,0.37407194915945524,3.108878325606676,0,Genetic
0.06,0.05,4.0,4332,0.9788073459895313,0.008448529976151455,0.8798545260764998,1.5945385121451605,0.38435381289460313,3.3991962720417503,1,None
0.06,0.05,4.0,4333,0.786770790000732,0.04197516289119401,0.8436171088731631,1.544234529400875,0.37358147269106246,3.3595444226381237,1,None
0.06,0.05,4.0,4334,6.86851097543539e-13,0.066,0.8427721156682925,1.5435895608903987,0.3808377999118866,3.2815885994415366,0,Genetic
0.06,0.05,4.0,4335,0.9663097565472538,0.011332023525608704,0.8794793609308859,1.5990165465822952,0.39340199631447326,3.316458474514242,1,None
0.06,0.05,4.0,4336,0.003005907658818826,0.06599999999488118,0.8458707007493746,1.5639202927317803,0.3894271818840425,3.2711598754768265,0,Genetic
0.06,0.05,4.0,4337,0.0017318264999079745,0.065999999999436,0.8571763926313125,1.5762760547972463,0.36530850542312976,3.5099267776661507,0,Genetic
0.06,0.05,4.0,4338,0.7819054242559336,0.0425639484511364,0.8145595259484989,1.4925049836347242,0.3832914693319288,3.1318576677308596,1,None
0.06,0.05,4.0,4339,0.004207678991391343,0.0659999999803466,0.866905028153096,1.5910970668798712,0.38394156523418943,3.3928886525166266,0,Genetic
0.06,0.05,4.0,4340,1.8014515724241148e-06,0.066,0.8480520615029519,1.545953996635169,0.3852956923584385,3.2526602292773217,0,Genetic
0.06,0.05,4.0,4341,0.25893405199176994,0.06571814599454057,0.7942187615202067,1.4286268461981486,0.3835262816784511,2.976577172764525,0,Genetic
0.06,0.05,4.0,4342,0.22685054037096788,0.06583395461354385,0.8568293330485783,1.546899663358771,0.3786231857777999,3.3281733149899404,0,Genetic
0.06,0.05,4.0,4343,0.5745470397294492,0.05916765313964136,0.8370365337680957,1.5301840887524785,0.37846053579587186,3.273833974753259,0,Genetic
0.06,0.05,4.0,4344,0.14143253752408513,0.06597491206739522,0.8604441563470607,1.5707241241689192,0.37742854930291686,3.376011685981579,0,Genetic
0.06,0.05,4.0,4345,6.628556277284061e-07,0.066,0.8644448036889667,1.5935965284536457,0.394737064246402,3.2970525033913773,0,Genetic
